org;lum;agg;int;atm;col;com;dep;catr;infra;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;situ;ttue;tbg;tbl;tindm;typenumero;numero;distancemetre;libellevoie;coderivoli;grav;gps;lat;long;adr;numac;codeinsee;geoflamatch;nbimplique
5;1;7;3;1;3;29;60;4;5;0;0;;2;2;;;0;1;1;1;0;0;1;1;9;0;0;GRASSE (AVENUE DE);;0.43;;;;;5749;6029;O;2
5;1;7;1;1;7;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;16;0;PICAUD (AVENUE DU DOCTEUR);;0.43;;;;;5750;6029;O;2
5;1;7;1;1;3;29;60;4;0;0;0;;3;2;;;0;2;0;1;0;0;1;1;9;0;0;BORDE (AVENUE DE LA);;0.43;;;;;5751;6029;O;2
5;1;7;1;1;6;29;60;4;0;0;0;;1;1;;;0;1;1;1;0;0;1;1;1;131;0;ANTIBES (RUE D');;0.43;;;;;5752;6029;O;2
5;1;6;1;1;2;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;6;0;ROUQUIER (BOULEVARD EMMANUEL);;0.43;;;;;5753;6069;O;2
5;1;1;1;1;2;69;60;3;0;0;0;;2;2;;;0;1;4;1;0;0;1;1;1;7;0;DUVAL (AVENUE MATHIAS);;0.43;;;;;5754;6069;O;2
5;1;1;1;1;2;69;60;3;0;0;0;;2;2;;;0;2;3;1;0;0;1;1;1;40;0;DRAGUIGNAN (ROUTE DE) - D2562-;;0.43;;;;;5755;6069;O;2
5;2;6;1;1;7;69;60;3;0;0;0;;2;2;;;0;1;1;1;0;0;1;0;1;34;0;PAOUTE (ROUTE ET TRAVERSE DE LA);;0.43;;;;;5756;6069;O;1
5;1;6;1;2;6;69;60;3;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;189;0;RENOIR (AVENUE AUGUSTE);;0.43;;;;;5757;6069;O;2
5;1;1;1;1;3;69;60;4;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;;0;SIDI BRAHIM (AVENUE);;0.43;;;;;5758;6069;O;2
5;1;6;1;1;7;69;60;6;0;0;0;;0;1;;;0;1;0;0;0;0;1;0;1;;0;PROVENCE (AVENUE DE);;0.43;;;;;5759;6069;O;1
5;1;6;6;1;5;69;60;3;0;0;0;;2;2;;;0;1;4;1;0;0;1;2;1;;0;Route de PLASCASSIER;;0.43;;;;;5760;6069;O;3
5;1;6;1;1;7;69;60;3;0;0;0;;2;2;;;0;2;3;1;0;0;1;0;1;39;0;BAUDOIN (AVENUE YVES EMMAUEL)  -D2085-;;0.43;;;;;5761;6069;O;1
5;2;6;1;1;6;69;60;4;0;0;0;;1;1;;;0;2;1;1;0;0;1;0;1;19;0;SAINTE LORETTE (AVENUE ET TRAVERSE);;0.43;;;;;5762;6069;O;1
5;1;1;1;2;7;69;60;3;2;0;0;;2;2;;;0;1;3;3;0;0;1;0;1;;0;BELLETRUD (BOULEVARD DU DOCTEUR);;0.43;;;;;5763;6069;O;1
5;2;6;1;1;7;69;60;4;0;0;0;;1;1;;;0;2;1;1;0;0;1;0;1;;0;AMIRAL DE GRASSE (RUE);;0.43;;;;;5764;6069;O;1
5;2;1;1;2;7;69;60;4;0;0;0;;2;2;;;0;1;2;1;0;0;1;0;1;;0;ROUQUIER (BOULEVARD EMMANUEL);;0.43;;;;;5765;6069;O;1
5;1;6;1;1;3;69;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;34;0;MADELEINE;;0.43;;;;;5766;6069;O;2
5;1;6;1;1;6;69;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;;0;BUANDERIE (PLACE DE LA);;0.43;;;;;5767;6069;O;2
5;1;6;1;1;6;69;60;3;0;0;0;;2;2;;;0;2;3;0;0;0;1;1;1;;0;DRAGUIGNAN (ROUTE DE) - D2562-;;0.43;;;;;5768;6069;O;2
5;1;6;1;1;2;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;;0;POMPIDOU (AVENUE GEORGES) -RD 6085;;0.43;;;;;5769;6069;O;2
5;1;6;1;1;3;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;116;0;CANNES (ROUTE DE)  -RD 6085-;;0.43;;;;;5770;6069;O;2
5;1;6;1;1;3;83;60;3;0;0;0;;2;2;71;800;0;1;1;1;0;0;1;0;0;;0;DELATTRE DE TASSIGNY (ALLEE);;0.43;;;;;5771;6083;O;1
5;1;5;1;1;6;104;60;3;0;0;0;;2;2;;;0;1;1;4;0;0;1;0;1;53;0;SCHUMANN (PROMENADE ROBERT);;0.43;;;;;5772;6104;O;1
5;5;5;1;1;6;104;60;2;0;0;0;;2;2;;;0;1;1;1;0;0;1;0;1;59;0;JAURES (AVENUE JEAN);;0.43;;;;;5773;6104;O;1
5;5;6;3;1;3;83;60;4;0;0;0;;2;2;1;0;0;4;1;1;0;0;1;2;0;;0;COTY (COURS RENE, SENS MER/MONT);;0.43;;;;;5774;6083;O;3
5;1;6;1;1;2;83;60;3;0;0;0;;3;2;;;0;1;1;1;0;0;1;1;1;59;0;FRANCE (AVENUE PORTE DE,N°53 ET +);;0.43;;;;;5775;6083;O;2
5;1;5;1;1;7;104;60;2;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;23;0;FRANCE (AVENUE DE);;0.43;;;;;5776;6104;O;2
5;1;9;1;1;2;88;60;4;0;0;0;;1;4;;;0;1;1;1;0;0;1;1;1;0;0;BELLET (AV. DE);;0.43;;;;;5777;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;0;;;0;2;1;1;0;0;1;0;1;63;0;PESSICART (A PARTIR DU 300/301);;0.43;;;;;5778;6088;O;1
5;5;9;2;1;3;88;60;4;0;0;0;;2;2;;;0;1;0;1;0;0;1;1;1;0;0;VILLE (R. GEORGES);;0.43;;;;;5779;6088;O;2
5;1;9;1;1;2;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;CALIFORNIE (AV.) (A PARTIR DU N° 201/212;;0.43;;;;;5780;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;3;4;;;0;1;1;0;0;0;1;1;1;155;0;TURIN (RTE DE);;0.43;;;;;5781;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;1;172;0;CALIFORNIE (AV.) (A PARTIR DU N° 201/212;;0.43;;;;;5782;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;3;;;3;1;1;1;0;0;1;1;1;9;0;THIERS (AV.);;0.43;;;;;5783;6088;O;2
5;5;9;1;1;2;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;PASTORELLI (R.);;0.43;;;;;5784;6088;O;2
5;1;9;2;1;6;88;60;4;0;0;0;;3;2;;;0;1;1;1;0;0;1;1;1;0;0;FLANDRES-DUNKERQUE (TRAV.);;0.43;;;;;5785;6088;O;2
5;1;1;2;1;3;88;60;4;3;0;0;;1;2;;;0;1;1;1;0;0;1;0;1;0;0;PENETRANTE DU PAILLON;;0.43;;;;;5786;6088;O;1
5;1;9;1;1;5;88;60;4;3;0;0;;3;2;;;0;1;1;1;0;0;1;2;1;0;0;FERAUD (R. RAYMOND);;0.43;;;;;5787;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;1;0;BATTERIE RUSSE (CH. DE LA);;0.43;;;;;5788;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;1;;;0;0;0;0;0;0;1;1;1;0;0;SAINT-PHILIPPE (PL.);;0.43;;;;;5789;6088;O;2
5;5;9;1;1;6;88;60;4;0;0;0;;2;3;;;0;4;2;0;0;0;1;1;1;4;0;CIMIEZ (BD) JUSQU'AU 14/15;;0.43;;;;;5790;6088;O;2
5;5;9;2;1;1;88;60;3;0;0;0;;2;2;;;0;0;1;1;0;0;1;1;1;0;0;CLUA (AV. DE LA);;0.43;;;;;5791;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;3;;;3;1;1;1;0;0;1;0;1;22;0;RIQUIER (BD DE);;0.43;;;;;5792;6088;O;1
5;1;9;1;1;3;88;60;4;0;0;0;;3;6;;;3;1;1;1;0;0;1;1;1;47;0;CALIFORNIE (AV.) (DU 23/25 AU 199/210);;0.43;;;;;5793;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;0;;2;0;;;0;1;1;1;0;0;1;2;9;0;0;CASTELLANE (AV.);;0.43;;;;;5794;6088;O;3
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;2;1;27;0;DIABLES BLEUS (AV. DES);;0.43;;;;;5795;6088;O;3
5;5;5;1;1;1;159;60;4;0;0;0;;2;3;;;1;1;2;1;0;0;1;1;1;14;0;PRINCESSE GRACE DE MONACO (AVENUE);;0.43;;;;;5796;6159;O;2
5;2;9;2;1;3;88;60;4;0;0;0;;2;3;;;0;1;1;1;0;0;1;1;1;0;0;COMBOUL (AV. RAYMOND);;0.43;;;;;5797;6088;O;2
5;1;1;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;20;0;VINAIGRIER (CH. DU);;0.43;;;;;5798;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;0;;2;2;;;3;1;1;1;0;0;1;1;1;0;0;TURIN (RTE DE);;0.43;;;;;5799;6088;O;2
5;1;9;3;2;3;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;0;1;1;1;0;0;PHOCEENS (AV. DES);;0.43;;;;;5800;6088;O;2
5;1;1;1;2;3;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;50;0;CANTA GALET (RTE DE);;0.43;;;;;5801;6088;O;2
5;1;9;1;2;5;88;60;2;0;0;0;;1;4;;;0;1;1;1;0;0;1;2;1;0;0;ANGLAIS (A PARTIR DU N° 351);;0.43;;;;;5802;6088;O;3
5;1;9;3;2;6;88;60;3;0;0;0;;3;3;;;0;1;1;1;0;0;1;1;1;0;0;ILE-DE-BEAUTE (PL. DE L');;0.43;;;;;5803;6088;O;2
5;2;9;1;2;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;ESTIENNE -D'ORVES (AV. D');;0.43;;;;;5804;6088;O;2
5;1;9;1;2;6;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;36;0;TURIN (RTE DE);;0.43;;;;;5805;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;0;;0;1;;;0;0;0;0;0;0;1;1;1;0;0;SAINT-BARTHELEMY (AV.);;0.43;;;;;5806;6088;O;2
5;1;9;2;3;3;88;60;4;0;0;0;;1;2;;;0;1;1;0;0;0;1;1;1;0;0;LASCARIS (R.);;0.43;;;;;5807;6088;O;2
5;5;9;1;2;3;88;60;4;0;0;0;;2;0;;;0;1;1;1;0;0;1;1;1;0;0;BLANQUI (PL. AUGUSTE);;0.43;;;;;5808;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;0;0;PASTEUR (BD);;0.43;;;;;5809;6088;O;2
5;2;9;3;1;3;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;0;1;1;1;0;0;HUGO (BD VICTOR);;0.43;;;;;5810;6088;O;2
5;1;9;1;1;2;88;60;3;0;0;0;;3;3;;;0;1;0;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;5811;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;4;;;0;2;1;1;0;0;1;1;1;90;0;CIMIEZ (BD) A PARTIR DU 16/17;;0.43;;;;;5812;6088;O;2
5;5;9;2;1;6;88;60;4;0;0;0;;2;4;;;0;1;1;1;0;0;1;1;1;0;0;GROSSO (A PARTIR DU N° 60/83);;0.43;;;;;5813;6088;O;2
5;2;9;1;1;2;88;60;4;0;0;0;;2;4;;;0;1;1;1;0;0;1;1;1;82;0;GAMBETTA (A PARTIR DU N° 63/74);;0.43;;;;;5814;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;RAOUL BOSIO (Rue);;0.43;;;;;5815;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;3;;;0;1;1;1;0;0;1;1;1;18;0;SAINT-SYLVESTRE (AV. DE);;0.43;;;;;5816;6088;O;2
5;1;9;3;1;3;88;60;4;0;0;0;;1;1;;;0;0;0;1;0;0;1;1;1;0;0;HEROLD (R.);;0.43;;;;;5817;6088;O;2
5;3;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;PASTEUR (BD);;0.43;;;;;5818;6088;O;2
5;5;9;2;1;3;88;60;4;0;0;0;;2;2;;;0;4;1;1;0;0;1;1;1;0;0;PESSICART (JUSQU'AU 270/283);;0.43;;;;;5819;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;0;;1;1;;;0;1;1;0;0;0;1;1;1;0;0;MONTCLAR (AV.);;0.43;;;;;5820;6088;O;2
5;1;9;2;1;3;88;60;4;0;0;0;;1;3;;;0;2;0;1;0;0;1;1;1;0;0;CARLONE (BD);;0.43;;;;;5821;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;GRENOBLE (ROUTE DE);;0.43;;;;;5822;6088;O;2
5;2;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;3;1;1;0;0;1;1;1;41;0;GROSSO (JUSQU'AU N° 58/77);;0.43;;;;;5823;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;2;1;0;0;GAZAN JOSEPH;;0.43;;;;;5824;6088;O;3
5;5;9;3;1;3;88;60;4;0;0;0;;1;1;;;0;1;2;1;0;0;1;1;1;0;0;ALBIN (RUE DU CHANOINE);;0.43;;;;;5825;6088;O;2
5;5;9;3;1;3;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;0;1;1;;;;;;0.43;;;;;5826;6088;O;2
5;1;9;1;1;5;88;60;4;0;0;0;;1;2;;;3;1;1;1;0;0;1;2;1;129;0;CALIFORNIE (AV.) (DU 23/25 AU 199/210);;0.43;;;;;5827;6088;O;3
5;2;9;1;3;3;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;51;0;MATISSE (AV. HENRI);;0.43;;;;;5828;6088;O;2
5;5;9;3;2;6;88;60;4;0;0;0;;0;1;;;0;0;0;0;0;0;1;1;1;0;0;MEDECIN (PL. ALEXANDRE);;0.43;;;;;5829;6088;O;2
5;1;9;2;1;6;88;60;4;0;0;0;;3;4;;;3;1;1;1;0;0;1;1;1;0;0;CALIFORNIE (AV.) (A PARTIR DU N° 201/212;;0.43;;;;;5830;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;0;;2;2;;;0;2;3;1;0;0;1;1;1;0;0;BELLET (RTE DE);;0.43;;;;;5831;6088;O;2
5;5;9;2;1;3;88;60;4;0;0;0;;2;0;;;0;1;1;1;0;0;1;2;1;0;0;FABRON (AV. DE) (JUSQU'AU N° 77);;0.43;;;;;5832;6088;O;3
5;5;9;1;1;6;88;60;4;0;0;0;;1;1;;;0;1;1;1;0;0;1;0;1;31;0;BESSET (AV.) (JUSQU'AU N° 45);;0.43;;;;;5833;6088;O;1
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;4;2;1;0;0;1;1;1;0;0;FABRON (AV. DE) (JUSQU'AU N° 77);;0.43;;;;;5834;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;0;1;0;1;71;0;ANGLAIS (DU N° 45 AU N° 112);;0.43;;;;;5835;6088;O;1
5;1;9;1;1;5;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;0;1;3;1;0;0;VERDUN (AV. DE);;0.43;;;;;5836;6088;O;4
5;1;9;1;1;5;88;60;4;0;0;0;;1;3;;;0;1;1;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;5837;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;3;1;1;0;0;1;0;1;161;0;CANTA GALET (RTE DE);;0.43;;;;;5838;6088;O;1
5;2;9;1;1;6;88;60;4;0;0;0;;0;1;;;0;1;1;1;0;0;1;1;1;30;0;GALLIENI (AV.);;0.43;;;;;5839;6088;O;2
5;1;1;1;1;1;88;60;4;0;0;0;;2;2;;;0;1;1;0;0;0;1;1;1;273;0;RD 6202;;0.43;;;;;5840;6088;O;2
5;1;9;3;1;1;88;60;4;4;0;0;;2;2;1;0;0;2;1;1;0;0;1;1;0;;0;BIDAULT (AV. GEORGES);;0.43;;;;;5841;6088;O;2
5;2;9;1;1;7;88;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;0;1;34;0;RISSO (BD);;0.43;;;;;5842;6088;O;1
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;0;0;JOLY (CORNICHE ANDRE DE);;0.43;;;;;5843;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;2;4;;;0;1;1;1;0;0;1;1;1;22;0;CARABACEL (BD);;0.43;;;;;5844;6088;O;2
5;1;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;;0;DIABLES BLEUS (AV. DES);;0.43;;;;;5845;6088;O;2
5;1;9;1;1;2;88;60;3;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;1;0;0;VOIE RAPIDE;;0.43;;;;;5846;6088;O;2
5;1;9;1;1;6;88;60;6;0;0;0;;1;1;;;0;1;1;1;0;0;1;1;1;0;0;CARREFOUR LINGOSTIERE (PKG);;0.43;;;;;5847;6088;O;2
5;1;9;1;1;6;88;60;4;0;0;0;;3;4;;;0;1;1;1;0;0;1;1;1;225;0;TURIN (RTE DE);;0.43;;;;;5848;6088;O;2
5;2;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;2;3;1;0;0;1;1;1;119;0;DUNANT (AV. HENRI);;0.43;;;;;5849;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;0;;0;1;;;0;0;0;0;0;0;1;1;1;0;0;CANTA GALET (RTE DE);;0.43;;;;;5850;6088;O;2
5;1;9;1;1;1;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;CORNICHE FLEURIE (AV. DE LA);;0.43;;;;;5851;6088;O;2
5;5;9;1;1;3;88;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;0;0;DIDEROT (RUE);;0.43;;;;;5852;6088;O;2
5;5;9;1;1;6;88;60;4;0;0;0;;3;5;;;0;1;1;1;0;0;1;0;1;1;0;ANGLAIS (DU N° 1 AU N° 43);;0.43;;;;;5853;6088;O;1
5;1;9;1;1;6;88;60;4;0;0;0;;2;2;;;0;2;4;1;0;0;1;0;1;0;0;CHENES (AV. DES) LAS PLANAS;;0.43;;;;;5854;6088;O;1
1;3;1;1;2;6;91;60;3;0;53;0;;2;2;7;800;0;0;4;1;0;0;1;0;;;;;;0.43;;0;0;;5855;6091;O;1
1;1;5;1;1;2;161;60;3;0;6007;0;;2;1;0;0;0;1;1;1;0;0;1;4;;;;;;0.43;;4363000;713000;;5856;6161;O;5
1;3;1;1;1;7;73;60;3;0;97;0;;2;2;16;600;0;2;1;1;0;0;1;0;;;;;;0.43;;0;0;;5857;6073;O;1
1;1;2;1;1;6;134;60;4;0;0;0;;2;1;0;0;0;0;1;1;0;0;1;0;;;;;;0.43;;0;0;;5858;6134;O;1
1;1;4;3;1;3;91;60;3;0;21;0;;2;0;7;500;0;1;3;1;0;0;1;1;;;;;;0.43;;0;0;;5859;6091;O;2
5;1;7;1;1;2;4;60;6;0;0;0;;2;2;;;0;1;1;0;0;0;1;1;1;1140;0;GRASSE RTE DE;;0.43;;;;;5860;6004;O;2
5;1;7;1;1;3;4;60;4;0;0;0;;1;2;1;0;0;1;2;1;0;0;1;1;0;;0;CHATAIGNIERS AV.DU;;0.43;;;;;5861;6004;O;2
5;1;1;3;1;6;4;60;3;0;0;0;;2;2;1;0;0;2;2;0;0;0;1;1;0;;0;MICHARD PELISSIER AV.JEAN;;0.43;;;;;5862;6004;O;2
5;1;7;1;2;3;4;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;3030;0;PELISSIER AV.JEAN MICHARD;;0.43;;;;;5863;6004;O;2
5;1;7;1;1;1;4;60;4;0;0;0;;2;3;;;0;1;3;1;0;0;1;1;1;97;0;ROCHAT AV.PHILIPPE;;0.43;;;;;5864;6004;O;2
5;1;7;1;1;2;4;60;3;0;0;0;;2;2;1;0;0;1;1;0;0;0;1;1;0;;0;NICE(RN.7) AV.ET RTE DE;;0.43;;;;;5865;6004;O;2
5;1;7;3;1;3;4;60;4;0;0;0;;1;1;1;0;0;2;1;1;0;0;1;1;0;;0;SARRAZINE AV.DE LA;;0.43;;;;;5866;6004;O;2
5;1;6;1;1;2;27;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;31;0;GARE AVENUE DE LA;;0.43;;;;;5867;6027;O;2
5;1;6;1;1;2;123;60;4;0;0;0;;2;2;;;0;0;1;1;0;0;1;1;1;2039;0;BARONNE ROUTE DE LA;;0.43;;;;;5868;6123;O;2
5;1;6;3;1;3;27;60;2;0;0;0;;3;5;;;0;1;1;1;0;0;1;1;2;;0;PLAGE BOULEVARD DE LA;;0.43;;;;;5869;6027;O;2
5;1;6;1;2;4;27;60;4;0;0;0;;2;3;;;0;1;1;1;0;0;1;3;1;36;0;JUIN BOULEVARD MARECHAL;;0.43;;;;;5870;6027;O;4
5;1;6;3;1;3;27;60;2;0;0;0;;3;5;;;0;1;1;1;0;0;1;1;2;;0;PLAGE BOULEVARD DE LA;;0.43;;;;;5871;6027;O;2
5;1;6;1;1;2;123;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;293;0;LECLERC GENERAL AVENUE;;0.43;;;;;5872;6123;O;2
5;4;6;1;1;2;123;60;4;0;0;0;;1;3;;;0;0;1;1;0;0;1;2;2;;0;BENES SQUARE;;0.43;;;;;5873;6123;O;3
5;1;6;1;1;3;27;60;4;0;0;0;;3;4;;;0;1;1;1;0;0;1;1;1;5;0;KENNEDY BOULEVARD J.F.;;0.43;;;;;5874;6027;O;2
5;1;6;1;1;6;27;60;2;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;72;0;NICE AVENUE DE (RN7);;0.43;;;;;5875;6027;O;2
5;2;6;3;1;3;123;60;4;0;0;0;;1;2;;;0;0;1;1;0;0;1;1;2;;0;MISTRAL FREDERIC AVENUE;;0.43;;;;;5876;6123;O;2
5;1;6;3;1;3;123;60;4;0;0;0;;2;2;;;0;0;0;0;0;0;1;1;2;;0;AICARD AVENUE;;0.43;;;;;5877;6123;O;2
5;1;6;1;1;6;27;60;4;0;0;0;;2;2;;;0;0;1;0;0;0;1;0;1;17;0;DONAT AVENUE DOCTEUR MAURICE;;0.43;;;;;5878;6027;O;1
5;1;6;1;1;2;123;60;4;0;0;0;;1;1;;;0;1;1;1;0;0;1;1;1;179;0;RAVET LOUIS AVENUE;;0.43;;;;;5879;6123;O;2
5;3;6;3;1;3;123;60;4;0;0;0;;2;2;;;0;0;1;1;0;0;1;2;2;;0;PUGETS MOYENNE CORNICHE DES;;0.43;;;;;5880;6123;O;3
5;1;6;1;1;2;27;60;3;0;0;0;;3;4;;;0;1;1;1;0;0;1;1;2;;0;ALPES AVENUE DES;;0.43;;;;;5881;6027;O;2
5;1;6;1;1;6;27;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;1;3;0;VERDUN AVENUE DE;;0.43;;;;;5882;6027;O;2
5;1;7;1;1;3;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;9;0;0;GRASSE (AVENUE DE);;0.43;;;;;5883;6029;O;2
5;1;7;1;1;6;29;60;4;0;0;0;;1;1;;;0;2;1;1;0;0;1;1;9;0;0;SEVIGNE (RUE);;0.43;;;;;5884;6029;O;2
5;1;7;1;1;6;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;0;1;68;0;BROUSSAILLES (AVENUE DES);;0.43;;;;;5885;6029;O;1
5;1;7;1;1;3;29;60;4;0;0;0;;1;2;;;0;1;1;1;0;0;1;1;9;0;0;JOURDAN (AVENUE MICHEL);;0.43;;;;;5886;6029;O;2
5;1;7;1;1;7;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;97;0;TONNER (AVENUE FRANCIS);;0.43;;;;;5887;6029;O;2
5;5;7;1;3;2;29;60;4;5;0;0;;2;4;;;0;1;1;1;0;0;1;1;1;2;0;MOULIN (BOULEVARD JEAN);;0.43;;;;;5888;6029;O;2
5;1;7;1;1;2;29;60;2;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;20;0;PICAUD (AVENUE DR) BOCCA;;0.43;;;;;5889;6029;O;2
5;1;7;1;1;3;29;60;3;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;28;0;PICAUD (AVENUE DU DOCTEUR);;0.43;;;;;5890;6029;O;2
5;1;7;1;1;3;29;60;4;0;0;0;;0;2;;;0;1;1;1;0;0;1;1;9;0;0;JOURDAN (AVENUE MICHEL);;0.43;;;;;5891;6029;O;2
5;5;7;1;1;2;29;60;2;4;0;0;;2;3;;;0;1;1;1;0;0;1;1;1;12;0;MIDI (BOULEVARD DU);;0.43;;;;;5892;6029;O;2
5;5;7;1;1;6;29;60;4;0;0;0;;2;2;;;0;1;3;1;0;0;1;0;1;104;0;JOURDAN (AVENUE MICHEL);;0.43;;;;;5893;6029;O;1
5;1;7;1;1;3;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;9;0;0;CARNOT (BOULEVARD);;0.43;;;;;5894;6029;O;2
5;1;7;1;1;3;29;60;2;0;0;0;;3;4;;;0;1;1;1;0;0;1;1;9;0;0;TONNER (AVENUE FRANCIS);;0.43;;;;;5895;6029;O;2
5;5;7;1;1;6;29;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;0;1;4;0;BRIEUX (RUE EUGENE);;0.43;;;;;5896;6029;O;1
5;1;6;1;1;3;69;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;;0;PAGNOL (BOULEVARD MARCEL);;0.43;;;;;5897;6069;O;2
5;1;6;1;1;2;69;60;4;0;0;0;;2;2;;;0;1;1;1;0;0;1;1;1;45;0;MISTRAL (AVENUE ET PLACE FREDERIC);;0.43;;;;;5898;6069;O;2
5;1;1;1;1;2;69;60;3;0;0;0;;2;2;;;0;2;1;1;0;0;1;1;1;130;0;SEMARD (AVENUE PIERRE);;0.43;;;;;5899;6069;O;2
5;1;6;1;1;7;69;60;3;0;0;0;;2;2;;;0;2;3;1;0;0;1;2;1;;0;MAUPASSANT (AVENUE GUY DE);;0.43;;;;;5900;6069;O;3
5;1;6;1;1;3;69;60;3;0;0;0;;2;2;;;0;2;2;1;0;0;1;1;1;116;0;CANNES (ROUTE DE)  -RD 6085-;;0.43;;;;;5901;6069;O;2
5;1;6;1;1;2;69;60;3;0;0;0;;2;2;;;0;1;4;1;0;0;1;1;1;8;0;DUVAL (AVENUE MATHIAS);;0.43;;;;;5902;6069;O;2
5;1;6;1;1;7;69;60;3;0;0;0;;2;2;;;0;1;1;3;0;0;1;0;1;127;0;PLAN (ROUTE DU) -D304-;;0.43;;;;;5903;6069;O;1
